id,active,name,type,application,amount,times_to_run,limit_adjustments,period_days,max_amount_per_period,taxes,roles,data_service,upload_in_kilobits,download_in_kilobits,technology_code,usage_based_billing_policy_id,unit_quantity_in_gigabytes,general_ledger_code_id,tax_exemption_amount,voice_service,unlimited_local_minutes,unlimited_long_distance_minutes,local_minutes,local_minutes_amount,long_distance_minutes,long_distance_minutes_amount,first_interval_in_seconds,sub_interval_in_seconds,local_prefixes,inbound_toll_free_rate,billing_frequency_in_months,account_groups
344,True,Customer Discount 15% Off,recurring,credit,14.85,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
345,True,2017 AERO DIA 10Mbps/10Mbps,recurring,debit,299,0,False,0,0,[],[],True,10000,10000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
346,True,2017 AERO BDSL 25Mbps/5Mbps,recurring,debit,149,0,False,0,0,[],[],True,5000,25000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
347,True,2017 AERO BDSL 20Mbps/3Mbps,recurring,debit,99,0,False,0,0,[],[],True,3000,20000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
348,True,Customer Discount,recurring,credit,34.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
349,True,2017 Giga1 Business- 1 Year Contract Installation Fee,one time,debit,125,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
350,True,Static IP Customer Discount 10% Off,recurring,credit,5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
351,True,2017 AERO DIA Service 25Mbps / 25Mbps,recurring,debit,399,0,False,0,0,[],[],True,25000,25000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
352,True,2 Years Contract Installation Fee,recurring,debit,399,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
353,True,2017 Giga1 Business 250/50 Mbps,recurring,debit,199,0,False,0,0,[],[],True,50000,250000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
354,True,2017 AERO DIA Services 50Mbps / 50Mbps,recurring,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
355,True,2017- 2 Years Contract Installation Fee,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
356,True,2017 AERO BDSL Internet Access up to 20Mbps / up to 3Mbps,recurring,debit,99,0,False,0,0,[],[],True,3000,20000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
357,True,2017 Giga1 Dedicated Internet 1 Gbps,recurring,debit,999,0,False,0,0,[],[],True,1000000,1000000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
358,True,Xclaim x0,recurring,debit,19.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
359,True,2017 AERO BDSL 50Mbps/10Mbps,recurring,debit,199,0,False,0,0,[],[],True,10000,50000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
360,True,2017 Giga1 Business 50/10 Mbps,recurring,debit,129,0,False,0,0,[],[],True,1000,50000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
361,True,2017 Giga1 Business 500/100 Mbps,recurring,debit,299,0,False,0,0,[],[],True,100000,500000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
362,True,Managed Router / Meraki MX64 ADV,recurring,debit,79.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
363,True,2017 Giga1 Business- 2 Years Contract Installation Fee,one time,debit,75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
364,True,AERONET- 1 Year Contract Installation Fee DIA Service,one time,debit,999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
365,True,2017 Giga1 Dedicated Internet 500 Mbps,recurring,debit,1999,0,False,0,0,[],[],True,500000,500000,50,,,,0,False,False,False,,0,,0,,,[],0,1,[]
366,True,Double Upload to 15/4,recurring,debit,14.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
367,True,2017 AERO DIA Service 100Mbps / 100Mbps,recurring,debit,899,0,False,0,0,[],[],True,100000,100000,70,,,,0,False,False,False,,0,,0,,,[],0,1,[]
368,True,2017 AERO DIA Service 500Mbps / 500Mbps,recurring,debit,1999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
369,True,2017 Giga1 Business 100/25 Mbps,recurring,debit,149,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
370,True,2017 Giga1 Dedicated Internet 25 Mbps,recurring,debit,399,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
371,True,2017 AERO DIA Service 5Mbps / 5Mbps,recurring,debit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
373,True,ATA Innomedia 4pts,recurring,debit,19.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
374,True,2017- No Term Contract Installation Fee (Month to Month),one time,debit,1499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
375,True,CARRIER- No Term Contract- Installation Fee,one time,debit,1999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
376,True,AERONET- 1 Year Contract Installation Fee Symmetrical Service,one time,debit,999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
377,True,2017 Giga1 Dedicated Internet 50Mbps,recurring,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
378,True,CARRIER- 1 Year Contract Installation Fee Lit Building,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
379,True,Basic Circuit Configuration,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
380,True,AERONET- No Term Contract Installation Fee (Month to Month),one time,debit,1999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
381,True,Static IP,recurring,debit,15,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
382,True,2017 Giga1 Dedicated Internet 10 Mbps,recurring,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
383,True,2017- 1 Year Contract Installation Fee,one time,debit,250,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
384,True,2017 AERO DIA Service 250Mbps / 250Mbps,recurring,debit,1499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
385,True,2017 Giga1 Business 25/5 Mbps,recurring,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
386,True,AERONET- 3 Years Contract Installation Fee Symmetrical Service,one time,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
387,True,2017 AERO WAN 100Mbps,recurring,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
388,True,BGP Configuration,one time,debit,500,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
389,True,Setup & Configuration,recurring,debit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
390,True,Canopy 450D,one time,debit,339,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
391,True,PBX Hosted Configuration Fee,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
392,True,2017 Carrier WAN 250Mbps,recurring,debit,1499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
393,True,2017 Carrier WAN 50Mbps,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
394,True,Puerto 50M Site San Sebastian,recurring,debit,500,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
395,True,CARRIER- 3 Years Contract Installation Fee,one time,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
396,True,2017 AERO DIA Service 200Mbps / 200Mbps,recurring,debit,2600,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
397,True,Customer Discount 15% Off,recurring,credit,89.85,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
398,True,AP Epmp 2000,recurring,debit,516,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
399,True,Cambium Antenna 90/120,recurring,debit,175,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
400,True,Cambium Smart Antenna,one time,debit,359,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
401,True,Customer Discount,recurring,credit,20,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
402,True,Equipment Configuration,one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
403,True,2017 AERO WAN 250Mbps / 250Mbps,recurring,debit,799,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
404,True,2017 Carrier WAN 25Mbps,recurring,debit,345,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
405,True,CARRIER- 2 Years Contract Installation Fee Symmetrical Service,one time,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
406,True,2017 AERO WAN 50Mbps,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
407,True,2017 AERO WAN 500Mbps,recurring,debit,999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
408,True,Switch Netonix,one time,debit,399,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
409,True,VPN Configuration,one time,debit,149.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
410,True,Puerto 50M Site Arecibo,recurring,debit,559.2,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
411,True,2017 Carrier DIA 25Mbps/25Mbps,recurring,debit,109,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
412,True,CARRIER- No Term Contract Installation Fee Lit Building,one time,debit,199,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
413,True,Relocation Fee (Carrier)- 1 Year Contract Renewal,one time,debit,200,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
414,True,2017 Carrier DSL 15Mbps/2Mbps,recurring,debit,59,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
415,True,Mikrotik 2011 - Monthly Management Service,recurring,debit,19.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
416,True,AERONET- 1 Year Contract Installation Fee Symmetrical Service (B2B),one time,debit,999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
417,True,Xclaim x3,recurring,debit,14.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
418,True,2017 AERO WAN 25Mbps,recurring,debit,399,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
419,True,2017 Carrier FO 5Mbps/5Mbps,recurring,debit,69,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
420,True,Tuberia 80',recurring,debit,160,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
421,True,2017 Carrier DIA 100Mbps,recurring,debit,639.2,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
422,True,Microwave Link Upgrade / Technician Visit,one time,debit,399,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
423,True,"2017 Giga1 Business Dedicated 1,000Mbps / 1,000Mbps",recurring,debit,5995,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
424,True,3 Years Contract Installation Fee,one time,debit,998,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
425,True,Managed Router / Meraki MX100,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
426,True,Router Setup & Configuration Meraki MX100,one time,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
427,True,2017 Giga1 Business 15/2 Mbps,recurring,debit,69,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
428,True,3 Years Contract Installation Fee,one time,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
429,True,Radio / Modelo 450D,one time,debit,377.97,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
430,True,Carrier DIA 3Mbps,recurring,debit,159.2,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
431,True,Radio ePMP 190,one time,debit,110.52,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
432,True,2017 Carrier FO 100Mbps/100Mbps,recurring,debit,249,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
433,True,2017 Carrier DIA 150Mbps,recurring,debit,999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
434,True,Return Payment Charge: Reason- Cancel recurring transaction,recurring,debit,25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
435,True,2017 Carrier WAN 150Mbps,recurring,debit,1299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
436,True,Family & Friends Discount 25%,recurring,credit,17.25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
438,True,Customer Discount 20% Off,recurring,credit,119.8,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
439,True,2017 AERO BDSL 100Mbps/25Mbps,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
440,True,Customer Discount 10% Off,recurring,credit,89.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
441,True,Radio ePMP 200,one time,debit,134.21,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
442,True,Colocation Crown Castle,recurring,debit,175,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
443,True,2017- 2 Years Contract Installation Fee (Carrier),one time,debit,75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
444,True,Installation Fee- 50% Off (3 Years Contract),one time,credit,49.5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
445,True,1 Year Contract Installation Fee (Carrier),recurring,debit,399.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
446,True,2017 Giga1 Dedicated Internet 25Mbps,recurring,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
447,False,(2) Access Point Wifi Meraki MR,recurring,debit,59.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
448,True,Configuration and Setup Fee,one time,debit,149.85,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
449,True,Equipment Upgrade- Antenna,one time,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
450,True,2017 AERO DIA Service 250Mbps / 250Mbps,recurring,debit,1999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
451,True,2017 AERO F/O Service 500Mbps / 100Mbps,recurring,debit,899,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
453,True,Access Point Meraki MR33,recurring,debit,29.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
454,True,Radio ePMP 1000,one time,debit,102.62,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
455,True,CARRIER- 3 Years Contract Installation Fee,recurring,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
456,True,Simultaneous Call Appearance,recurring,debit,29.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
457,True,Planet GS-4210-POE Switch Configuration,one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
458,True,Planet VIP-5060PT Phone Configuration,one time,debit,119.8,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
459,True,(6) Access Points Meraki,recurring,debit,348,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
460,True,AERO DIA 400Mbps,recurring,debit,3900,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
461,True,Customer Discount 10% Off,recurring,credit,6.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
462,True,Special Price- AERO DIA 10Mbps,recurring,credit,130,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
463,True,Courtesy Discount 15% Off,one time,credit,13.32,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
464,True,Relocation Fee Giga 1 (Another Building),recurring,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
465,True,Tuberia Adicional (250*$2.00),recurring,debit,500,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
466,True,Configuration and Setup Fee,one time,debit,99.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
467,True,Configuration and Setup Fee,one time,debit,49.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
468,True,Activation Fee,one time,debit,99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
470,True,Relocation Order,one time,debit,900,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
471,True,2017 AERO WAN 10Mbps,recurring,debit,249,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
472,True,2017 AERO WAN 5Mbps,recurring,debit,179,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
473,True,Customer Discount 10% Off,recurring,credit,39.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
474,True,Return Payment Charge: Reason- Authorization Revoked by Customer,one time,debit,25,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
475,True,AERONET-  2 Years Contract Installation Fee Symmetrical Service,one time,debit,499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
477,True,AERONET- 1 Year Contract Installation Fee,one time,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
478,True,Customer Discount 10% Off,recurring,credit,11,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
479,True,Customer Discount 10% Off,one time,credit,5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
480,True,Customer Discount 10% Off OT,one time,credit,19.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
481,True,AERO DIA 3Mbps,recurring,debit,109.99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
482,True,Customer Discount 10% Off,recurring,credit,59.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
483,True,Customer Discount 10% Off,recurring,credit,4,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
484,True,Customer Discount 10% Off,one time,credit,10,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
485,True,Microwave Link Upgrade,one time,debit,299,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
486,True,Special Discount 50%,recurring,credit,34.5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
487,True,Customer Discount 10% Off,recurring,credit,8,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
488,True,Activation Fee (B2B),one time,debit,50,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
489,True,Customer Discount 15% Off OT,one time,credit,74.85,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
490,True,Customer Discount 15% Off,recurring,credit,11.84,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
491,True,Managed Router Meraki Z1,recurring,debit,14.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
492,True,ATT Back up Service,recurring,debit,29.99,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
493,True,Customer Discount 10% Off Back up,recurring,credit,3,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
494,True,2017 AERO DIA Service 500Mbps / 500Mbps,recurring,debit,2999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
495,True,2017 Giga1 Dedicated Internet 100 Mbps,recurring,debit,899,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
496,True,45U Two Post Rack,one time,debit,229,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
497,True,48 PTS Patch Panel,one time,debit,74.75,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
498,True,Customer Discount 15% Off,recurring,credit,37.34,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
499,True,Customer Discount 15% Off,recurring,credit,33.59,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
500,True,150'' PVC Pipe,one time,debit,300,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
501,True,Customer Discount 15% Off,recurring,credit,26.09,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
502,True,Rush Fee- Expedite Installation: Third Day (B2B),recurring,debit,100,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
503,True,Customer Discount 10% Off,one time,credit,99.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
504,True,2017 AERO DIA Fiber Service 25Mbps / 25Mbps,recurring,debit,599,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
505,True,Air Fiber 11FX Low-Band Duplexer,one time,debit,220.38,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
506,True,Half Installation Cost Discount,one time,credit,99.5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
507,True,"2017 Giga1 Business Dedicated 1,000Mbps / 1,000Mbps",recurring,debit,2499,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
508,True,Customer Discount 10% Off,recurring,credit,249.9,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
509,True,1 Year Contract Installation Fee,one time,debit,1999,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
510,True,TEST-Voice-Package,recurring,debit,20,0,False,0,0,[],[],False,0,0,0,,,,0,True,False,False,,0.1,,0.2,60,6,[],0,1,[]
511,True,Voice Service- 1 SIP Line (Test),recurring,debit,12.99,0,False,0,0,[],[],False,0,0,0,,,,0,True,False,False,,0.25,250,0.02,60,6,"['787', '939', '1']",0,1,[]
512,True,Adjustment TEST,adjustment,debit,0,0,False,0,0,[],"[1, 2]",False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
513,True,TEST VOICE local prefixes,recurring,debit,9.99,0,False,0,0,[],[],False,0,0,0,,,,0,True,False,False,,0.1,,0.2,60,6,[],0,1,[]
514,True,Burstable Billing cost per Mbps,recurring,debit,2,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
558,True,2020AN-BU-ME-5M AeroNet Enterprise Metro Ethernet/WAN 5/5,recurring,debit,99,0,False,0,0,"[1, 2]",[],True,5000,5000,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
559,True,2020AN-BU-DI-5M AeroNet Enterprise Dedicated Internet 5/5,recurring,debit,99,0,False,0,0,[],[],True,5000,5000,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
560,True,2020AF-BU-DI-INST24M AeroFiber Enterprise Dedicated Internet AF Installation Fee 24M,one time,debit,999,0,False,0,0,"[1, 2]",[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
561,True,2020AN-BU-VO-CPBX1-20 AeroNet Enterprise VOIP Cloud PBX,recurring,debit,22.95,0,False,0,0,[],[],False,0,0,0,,,,0,True,True,False,,0,,1,60,60,"['1', '787', '939']",0,1,[]
562,True,2020AN-BU-MS-RTRMZ3 AeroNet Enterprise Managed Services Meraki Z3,recurring,debit,19.95,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
563,True,2020AN-WS-SV-VLAN+ AeroNet Wholesale Additional Service Add. Vlan,recurring,debit,5,0,False,0,0,[],[],False,0,0,0,,,,0,False,False,False,,0,,0,,,[],0,1,[]
